CC-44-63; CC4463; Apple, Inc.; 1 Infinite Loop; 95014; US
6C-72-E7; 6C72E7; Apple, Inc.; 1 Infinite Loop; 95014; US
74-1B-B2; 741BB2; Apple, Inc.; 1 Infinite Loop; 95014; US
00-1D-0F; 001D0F; TP-LINK TECHNOLOGIES CO.,LTD.; 3/F, Bldg. R1-B,; 518057; CN
00-23-CD; 0023CD; TP-LINK TECHNOLOGIES CO.,LTD.; South Building, No.5 Keyuan Road, Central Zone,; 518000; CN
D8-5D-4C; D85D4C; TP-LINK TECHNOLOGIES CO.,LTD.; Building 7, Second Part, Honghualing Industrial Zone; 518000; CN
A0-F3-C1; A0F3C1; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park,Shennan Rd, Nanshan; 518057; CN
50-FA-84; 50FA84; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4); 518057; CN
44-B3-2D; 44B32D; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4); 518057; CN
88-25-93; 882593; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4); 518057; CN
00-1F-E1; 001FE1; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
4C-AC-0A; 4CAC0A; zte corporation; 12/F,ZTE R&D Building,Kejinan Road,; 518057; CN
B4-B3-62; B4B362; zte corporation; 12/F,ZTE R&D Building,Kejinan Road,; 518057; CN
B0-75-D5; B075D5; zte corporation; 12/F,ZTE R&D Building,Kejinan Road,; 518057; CN
D0-15-4A; D0154A; zte corporation; 12/F.,zte R&D building,kejinan Road,; 518057; CN
00-26-ED; 0026ED; zte corporation; 12/F ZTE Plaza,Keji Road South,Hi-Tech Industrial Park,Nanshan District,; 518057; CN
00-22-93; 002293; zte corporation; 12/F ZTE Plaza,Keji Road South,Hi-Tech Industrial Park,Nanshan District,; 518057; CN
00-60-57; 006057; Murata Manufacturing Co., Ltd.; 1-18-1 HAKUSAN MIDORI-KU; 12345; JP
78-3E-53; 783E53; SKY UK LIMITED; 130 Kings Road; 08854; GB
00-19-FB; 0019FB; SKY UK LIMITED; 130 Kings Road; 08854; GB
C4-F5-7C; C4F57C; Brocade Communications Systems LLC; 1320 Ridder Park Dr; 95131; US
00-12-F2; 0012F2; Brocade Communications Systems LLC; 1320 Ridder Park Dr; 95131; US
00-05-1E; 00051E; Brocade Communications Systems LLC; 1320 Ridder Park Dr; 95131; US
38-46-08; 384608; zte corporation; 12/F,ZTE R&D Building,Kejinan Road,; 518057; CN
6C-E8-73; 6CE873; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4)  Central Science and Technology Park; 518057; CN
C4-6E-1F; C46E1F; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24 (floors 1,3,4,5) and 28 (floors1-4); 518057; CN
08-3E-8E; 083E8E; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
10-A5-D0; 10A5D0; Murata Manufacturing Co., Ltd.; 1-10-1,Higashikotari; 617-8555; JP
90-48-9A; 90489A; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
00-71-CC; 0071CC; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
B0-5B-67; B05B67; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
CC-A2-23; CCA223; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
78-6A-89; 786A89; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
50-A7-2B; 50A72B; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
0C-D6-BD; 0CD6BD; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
00-F8-1C; 00F81C; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
08-7A-4C; 087A4C; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate; 518057; CN
AC-E2-15; ACE215; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park,; 518057; CN
00-04-0D; 00040D; Avaya Inc; 360 Mt Kemble Ave; 07960; US
70-A8-E3; 70A8E3; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen; 518129; CN
F8-E8-11; F8E811; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen; 518129; CN
20-0B-C7; 200BC7; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen; 518129; CN
34-6B-D3; 346BD3; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park,; 518057; CN
70-72-3C; 70723C; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park,; 518057; CN
AC-E8-7B; ACE87B; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District; 518057; CN
F8-3D-FF; F83DFF; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District; 518057; CN
28-5F-DB; 285FDB; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,; 518108; CN
40-4D-8E; 404D8E; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,; 518108; CN
4C-54-99; 4C5499; HUAWEI TECHNOLOGIES CO.,LTD; Building 17,Nangang Industrial Park, Tangtou 3nd Industrial Estate,Shiyan Baoan District,; 518108; CN
84-DB-AC; 84DBAC; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
94-77-2B; 94772B; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
D4-40-F0; D440F0; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
04-02-1F; 04021F; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
14-B9-68; 14B968; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
5C-F9-6A; 5CF96A; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
F4-9F-F3; F49FF3; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
24-09-95; 240995; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
04-8A-15; 048A15; Avaya Inc; 360 Mt Kemble Ave; 07960; US
B4-B0-17; B4B017; Avaya Inc; 360 Mt Kemble Ave; 07960; US
90-FB-5B; 90FB5B; Avaya Inc; 360 Mt Kemble Ave; 07960; US
C8-F4-06; C8F406; Avaya Inc; 360 Mt Kemble Ave; 07960; US
70-52-C5; 7052C5; Avaya Inc; 360 Mt Kemble Ave; 07960; US
F8-15-47; F81547; Avaya Inc; 360 Mt Kemble Ave; 07960; US
50-61-84; 506184; Avaya Inc; 360 Mt Kemble Ave; 07960; US
10-CD-AE; 10CDAE; Avaya Inc; 360 Mt Kemble Ave; 07960; US
00-60-5C; 00605C; Cisco Systems, Inc; 170 WEST TASMAN DRIVE; 95134-1706; US
00-06-C1; 0006C1; Cisco Systems, Inc; 170 WEST TASMAN DRIVE; 95134-1706; US
00-E0-14; 00E014; Cisco Systems, Inc; 170 WEST TASMAN DRIVE; 95134-1706; US
20-A7-83; 20A783; miControl GmbH; Blankenfelder Chaussee 1; 15831; DE
00-50-BD; 0050BD; Cisco Systems, Inc; 80 West Tasman Drive; 94568; US
00-90-6F; 00906F; Cisco Systems, Inc; 80 West Tasman Drive; 94568; US
F8-4A-BF; F84ABF; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen; 518129; CN
78-D7-52; 78D752; HUAWEI TECHNOLOGIES CO.,LTD; D1-4,Huawei Industrial Base,Bantian,Longgang; 518129; CN
10-47-80; 104780; HUAWEI TECHNOLOGIES CO.,LTD; D1-4,Huawei Industrial Base,Bantian,Longgang; 518129; CN
54-89-98; 548998; HUAWEI TECHNOLOGIES CO.,LTD; D1-4,Huawei Industrial Base,Bantian,Longgang; 518129; CN
30-D1-7E; 30D17E; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen; 518129; CN
F8-A4-5F; F8A45F; Xiaomi Communications Co Ltd; The Rainbow City of China Resources; 100085; CN
64-09-80; 640980; Xiaomi Communications Co Ltd; The Rainbow City of China Resources; 100085; CN
18-59-36; 185936; Xiaomi Communications Co Ltd; The Rainbow City of China Resources; 100085; CN
60-73-5C; 60735C; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
34-A8-4E; 34A84E; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
54-78-1A; 54781A; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
94-04-9C; 94049C; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base; 518129; CN
68-8F-84; 688F84; HUAWEI TECHNOLOGIES CO.,LTD; D1,Huawei Industrial Base; 518129; CN
00-50-14; 005014; Cisco Systems, Inc; 170 W. TASMAN DR.; 95134-1706; US
00-90-F2; 0090F2; Cisco Systems, Inc; 170 W. TASMAN DR.; 95134-1706; US
54-4A-16; 544A16; Texas Instruments; 12500 TI BLVD; 75243; US
74-D6-EA; 74D6EA; Texas Instruments; 12500 TI BLVD; 75243; US
20-91-48; 209148; Texas Instruments; 12500 TI BLVD; 75243; US
00-50-F0; 0050F0; Cisco Systems, Inc; 170 W. TASMAN DRIVE; 95134-1706; US
38-1C-1A; 381C1A; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
BC-67-1C; BC671C; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
34-62-88; 346288; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
CC-D8-C1; CCD8C1; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
7C-0E-CE; 7C0ECE; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
00-17-31; 001731; ASUSTek COMPUTER INC.; No.5 Shing Yeh Street,Kwei Shan Hsiang,Taoyuan; 333; TW
00-22-15; 002215; ASUSTek COMPUTER INC.; 15,Li-Te Rd.,Peitou,; 112; TW
E0-CB-4E; E0CB4E; ASUSTek COMPUTER INC.; 15,Li-Te Rd.,Peitou,Taipei 112 ,Taiwan; 112; TW
E0-2F-6D; E02F6D; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
58-97-1E; 58971E; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
B4-E9-B0; B4E9B0; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
00-08-32; 000832; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
30-85-A9; 3085A9; ASUSTek COMPUTER INC.; 15,Li-Te Rd., Peitou; 112; US
B8-38-61; B83861; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
18-9C-5D; 189C5D; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
5C-A4-8A; 5CA48A; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
1C-1D-86; 1C1D86; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
58-0A-20; 580A20; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
2C-3E-CF; 2C3ECF; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
50-87-89; 508789; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
DC-A5-F4; DCA5F4; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
50-17-FF; 5017FF; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
A0-EC-F9; A0ECF9; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
54-7C-69; 547C69; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
70-10-5C; 70105C; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
10-F3-11; 10F311; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
38-20-56; 382056; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
DC-CE-C1; DCCEC1; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
9C-57-AD; 9C57AD; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
0C-E0-E4; 0CE0E4; PLANTRONICS, INC.; 345 ENCINAL STREET; 95060; US
74-A2-E6; 74A2E6; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
BC-F1-F2; BCF1F2; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
C8-00-84; C80084; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
40-A6-E8; 40A6E8; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
B0-59-47; B05947; Shenzhen Qihu Intelligent Technology Company Limited; Room 201, Block A, No.1, Qianwan Road 1,Qianhai Shenzhen HongKong Modern Service Industry Cooperation Zone; 518057; CN
60-FE-C5; 60FEC5; Apple, Inc.; 1 Infinite Loop; 95014; US
E4-25-E7; E425E7; Apple, Inc.; 1 Infinite Loop; 95014; US
BC-92-6B; BC926B; Apple, Inc.; 1 Infinite Loop; 95014; US
10-1C-0C; 101C0C; Apple, Inc.; 1 Infinite Loop; 95014; US
08-00-07; 080007; Apple, Inc.; 1 Infinite Loop; 95014; US
00-40-96; 004096; Cisco Systems, Inc; 170 W. Tasman Drive; 95134; US
E8-65-49; E86549; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
B0-7D-47; B07D47; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
38-ED-18; 38ED18; Cisco Systems, Inc; 170 West Tasman Drive; 95134; US
00-16-CB; 0016CB; Apple, Inc.; 1 Infinite Loop; 95014; US
00-17-F2; 0017F2; Apple, Inc.; 1 Infinite Loop; 95014; US
00-1F-5B; 001F5B; Apple, Inc.; 1 Infinite Loop; 95014; US
00-24-36; 002436; Apple, Inc.; 1 Infinite Loop; 95014; US
00-25-4B; 00254B; Apple, Inc.; 1 Infinite Loop; 95014; US
00-19-47; 001947; Cisco SPVTG; 5030 Sugarloaf Parkway; 30044; US
00-18-39; 001839; Cisco-Linksys, LLC; 121 Theory Dr.; 92612; US
A8-FA-D8; A8FAD8; Apple, Inc.; 1 Infinite Loop; 95014; US
00-88-65; 008865; Apple, Inc.; 1 Infinite Loop; 95014; US
BC-3B-AF; BC3BAF; Apple, Inc.; 1 Infinite Loop; 95014; US
3C-E0-72; 3CE072; Apple, Inc.; 1 Infinite Loop; 95014; US
38-48-4C; 38484C; Apple, Inc.; 1 Infinite Loop; 95014; US
80-49-71; 804971; Apple, Inc.; 1 Infinite Loop; 95014; US
6C-3E-6D; 6C3E6D; Apple, Inc.; 1 Infinite Loop; 95014; US
BC-67-78; BC6778; Apple, Inc.; 1 Infinite Loop; 95014; US
20-C9-D0; 20C9D0; Apple, Inc.; 1 Infinite Loop; 95014; US
68-96-7B; 68967B; Apple, Inc.; 1 Infinite Loop; 95014; US
7C-6D-62; 7C6D62; Apple, Inc.; 1 Infinite Loop; 95014; US
40-D3-2D; 40D32D; Apple, Inc.; 1 Infinite Loop; 95014; US
C4-2C-03; C42C03; Apple, Inc.; 1 Infinite Loop; 95014; US
90-27-E4; 9027E4; Apple, Inc.; 1 Infinite Loop; 95014; US
84-FC-FE; 84FCFE; Apple, Inc.; 1 Infinite Loop; 95014; US
E4-8B-7F; E48B7F; Apple, Inc.; 1 Infinite Loop; 95014; US
D8-D1-CB; D8D1CB; Apple, Inc.; 1 Infinite Loop; 95014; US
B8-17-C2; B817C2; Apple, Inc.; 1 Infinite Loop; 95014; US
7C-11-BE; 7C11BE; Apple, Inc.; 1 Infinite Loop; 95014; US
98-D6-BB; 98D6BB; Apple, Inc.; 1 Infinite Loop; 95014; US
A4-67-06; A46706; Apple, Inc.; 1 Infinite Loop; 95014; US
8C-58-77; 8C5877; Apple, Inc.; 1 Infinite Loop; 95014; US
7C-F0-5F; 7CF05F; Apple, Inc.; 1 Infinite Loop; 95014; US
10-9A-DD; 109ADD; Apple, Inc.; 1 Infinite Loop; 95014; US
58-1F-AA; 581FAA; Apple, Inc.; 1 Infinite Loop; 95014; US
88-C6-63; 88C663; Apple, Inc.; 1 Infinite Loop; 95014; US
28-37-37; 283737; Apple, Inc.; 1 Infinite Loop; 95014; US
50-EA-D6; 50EAD6; Apple, Inc.; 1 Infinite Loop; 95014; US
18-9E-FC; 189EFC; Apple, Inc.; 1 Infinite Loop; 95014; US
AC-CF-5C; ACCF5C; Apple, Inc.; 1 Infinite Loop; 95014; US
80-00-6E; 80006E; Apple, Inc.; 1 Infinite Loop; 95014; US
84-8E-0C; 848E0C; Apple, Inc.; 1 Infinite Loop; 95014; US
3C-15-C2; 3C15C2; Apple, Inc.; 1 Infinite Loop; 95014; US
6C-70-9F; 6C709F; Apple, Inc.; 1 Infinite Loop; 95014; US
64-76-BA; 6476BA; Apple, Inc.; 1 Infinite Loop; 95014; US
34-E2-FD; 34E2FD; Apple, Inc.; 1 Infinite Loop; 95014; US
04-48-9A; 04489A; Apple, Inc.; 1 Infinite Loop; 95014; US
90-FD-61; 90FD61; Apple, Inc.; 1 Infinite Loop; 95014; US
2C-F0-EE; 2CF0EE; Apple, Inc.; 1 Infinite Loop; 95014; US
5C-97-F3; 5C97F3; Apple, Inc.; 1 Infinite Loop; 95014; US
D4-F4-6F; D4F46F; Apple, Inc.; 1 Infinite Loop; 95014; US
5C-F5-DA; 5CF5DA; Apple, Inc.; 1 Infinite Loop; 95014; US
18-EE-69; 18EE69; Apple, Inc.; 1 Infinite Loop; 95014; US
64-9A-BE; 649ABE; Apple, Inc.; 1 Infinite Loop; 95014; US
F0-99-BF; F099BF; Apple, Inc.; 1 Infinite Loop; 95014; US
48-43-7C; 48437C; Apple, Inc.; 1 Infinite Loop; 95014; US
34-A3-95; 34A395; Apple, Inc.; 1 Infinite Loop; 95014; US
78-7E-61; 787E61; Apple, Inc.; 1 Infinite Loop; 95014; US
60-F8-1D; 60F81D; Apple, Inc.; 1 Infinite Loop; 95014; US
C0-F2-FB; C0F2FB; Apple, Inc.; 1 Infinite Loop; 95014; US
24-E3-14; 24E314; Apple, Inc.; 1 Infinite Loop; 95014; US
80-E6-50; 80E650; Apple, Inc.; 1 Infinite Loop; 95014; US
A4-C3-61; A4C361; Apple, Inc.; 1 Infinite Loop; 95014; US
B0-9F-BA; B09FBA; Apple, Inc.; 1 Infinite Loop; 95014; US
0C-4D-E9; 0C4DE9; Apple, Inc.; 1 Infinite Loop; 95014; US
E0-F5-C6; E0F5C6; Apple, Inc.; 1 Infinite Loop; 95014; US
A0-ED-CD; A0EDCD; Apple, Inc.; 1 Infinite Loop; 95014; US
F0-F6-1C; F0F61C; Apple, Inc.; 1 Infinite Loop; 95014; US
8C-29-37; 8C2937; Apple, Inc.; 1 Infinite Loop; 95014; US
08-70-45; 087045; Apple, Inc.; 1 Infinite Loop; 95014; US
A8-88-08; A88808; Apple, Inc.; 1 Infinite Loop; 95014; US
D0-33-11; D03311; Apple, Inc.; 1 Infinite Loop; 95014; US
F0-F2-49; F0F249; Hitron Technologies. Inc; No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C; 300; TW
94-E9-6A; 94E96A; Apple, Inc.; 1 Infinite Loop; 95014; US
AC-29-3A; AC293A; Apple, Inc.; 1 Infinite Loop; 95014; US
9C-FC-01; 9CFC01; Apple, Inc.; 1 Infinite Loop; 95014; US
9C-35-EB; 9C35EB; Apple, Inc.; 1 Infinite Loop; 95014; US
50-7A-55; 507A55; Apple, Inc.; 1 Infinite Loop; 95014; US
38-C9-86; 38C986; Apple, Inc.; 1 Infinite Loop; 95014; US
C8-C2-C6; C8C2C6; Shanghai Airm2m Communication Technology Co., Ltd; Rm.816,Building C,No.668,East Beijing Road,Huangpu District,Shanghai,China; 200001; CN
DC-FE-07; DCFE07; PEGATRON CORPORATION; 5F No. 76, Ligong St., Beitou District; 112; TW
70-79-38; 707938; Wuxi Zhanrui Electronic Technology Co.,LTD; Wuxi,Taihu West Road No.1188 Runhua International Building 1604; 214072; CN
78-9C-85; 789C85; August Home, Inc.; 657 Bryant Street; 94107; US
58-82-A8; 5882A8; Microsoft; 1 Microsoft Way; 98052; US
58-68-5D; 58685D; Tempo Australia Pty Ltd; 8/14 Rodborough Rd; 2086; AU
B8-13-E9; B813E9; Trace Live Network; #200, 5970 Centre St SE; T2H0C1; CA
80-B7-09; 80B709; Viptela, Inc; 1740 Technology Drive, Ste#500; 95110; US
F0-0D-5C; F00D5C; JinQianMao Technology Co.,Ltd.; 58#,Jiangbin Road,Taijiang District; 350009; CN
54-BE-53; 54BE53; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
30-E0-90; 30E090; Genevisio Ltd.; 13F, No.33, Sec. 1, Minsheng Rd.; 220871; TW
C4-9E-41; C49E41; G24 Power Limited; South Lake Drive; 8AS; GB
D0-3E-5C; D03E5C; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
E0-36-76; E03676; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
EC-38-8F; EC388F; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
24-31-84; 243184; SHARP Corporation; 22-22,Nagaike-Cho; 545-8522; JP
58-2B-DB; 582BDB; Pax AB; Box 72; 64806; SE
24-DA-9B; 24DA9B; Motorola Mobility LLC, a Lenovo Company; 222 West Merchandise Mart Plaza; 60654; US
28-0E-8B; 280E8B; Beijing Spirit Technology Development Co., Ltd.; No. 26 Ave. 4 Chuangye Middle Road; 100085; CN
F4-4D-30; F44D30; Elitegroup Computer Systems Co.,Ltd.; No.239,Sec.2,Ti Ding Blvd.,; Taipei; TW
A4-DC-BE; A4DCBE; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
EC-B8-70; ECB870; Beijing Heweinet Technology Co.,Ltd.; 1514 Room,15F,No.2 Building; 100085; CN
B0-78-F0; B078F0; Beijing HuaqinWorld Technology Co.,Ltd.; Beijing City, Chaoyang District Wangjing Garden Department Youle A District No. 3 building 308 room; 100102; CN
38-D4-0B; 38D40B; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
E8-3A-12; E83A12; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
94-BB-AE; 94BBAE; Husqvarna AB; Drottninggatan 2; 56131; SE
D4-0A-A9; D40AA9; ARRIS Group, Inc.; 6450 Sequence Drive; 92121; US
20-3D-66; 203D66; ARRIS Group, Inc.; 6450 Sequence Drive; 92121; US
D4-94-E8; D494E8; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
80-65-6D; 80656D; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
20-9B-CD; 209BCD; Apple, Inc.; 1 Infinite Loop; 95014; US
30-95-E3; 3095E3; SHANGHAI SIMCOM LIMITED; Building A,SIM Technology Building,No.633, Jinzhong Road,Changning District , Shanghai, P.R.China; 200355; CN
FC-F1-36; FCF136; Samsung Electronics Co.,Ltd; 129, Samsung-ro, Youngtongl-Gu; 16677; KR
B8-86-87; B88687; Liteon Technology Corporation; 4F, 90, Chien 1 Road; 23585; TW
18-89-5B; 18895B; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
58-49-25; 584925; E3 Enterprise; 32F, Shinjuku Nomura Building; 163-0532; JP
94-F2-78; 94F278; Elma Electronic; 44350 S. Grimmer Blvd; 94538; US
3C-5C-C3; 3C5CC3; Shenzhen First Blue Chip Technology Ltd; 3Nod Smart Building,11Floor,No.3012,Binhai Avenue, Nanshan District; 518000; CN
EC-EE-D8; ECEED8; ZTLX Network Technology Co.,Ltd; Unit 703,No 77,CuShaHuan; 519000; CN
80-EB-77; 80EB77; Wistron Corporation; No. 158, SingShan Rd., Neihu, Taipei 11469, Taiwan, R.O.C.; 11469; 
4C-C6-81; 4CC681; Shenzhen Aisat Electronic Co., Ltd.; Golden Building 419#, Design Park,; 518056; CN
08-94-EF; 0894EF; Wistron Infocomm (Zhongshan) Corporation; No.38,East Keji Road,Zhongshan Torch Development Zone,Zhongshan City,Guangdong,China; 528437; CN
28-37-13; 283713; Shenzhen 3Nod Digital Technology Co., Ltd.; Building D, No.8 Langhui Road, Tangxiayong Community, Songgang Street, Baoan District, Shenzhen City, Guangdong Province, P.R. China; 518105; CN
E0-31-9E; E0319E; Valve Corporation; 10900 NE 4th ST; 98004; US
48-39-74; 483974; Proware Technologies Co., Ltd.; 2nd F1 East Wing,South Section,Factory Building 24,Science&Technology Park, Shennan Rd, Nanshan District; 518057; CN
30-FF-F6; 30FFF6; HangZhou KuoHeng Technology Co.,ltd; No.368,Wangjiali,Chang'ancun Industrial Park,Wenyan Town, Xiaoshan District, Hangzhou, CHina; 311258; CN
7C-AB-25; 7CAB25; MESMO TECHNOLOGY INC.; 3F., No.181, ZHOUZI ST., NEIHU DIST.,; 11493; TW
C4-9F-F3; C49FF3; Mciao Technologies, Inc.; Room304, Building 1, No.288 Qiuyi Rd., Binjiang District; 310052; CN
78-8E-33; 788E33; Jiangsu SEUIC Technology Co.,Ltd; NO23.Wenzhu Road.Yuhuatai Distrct.; 210012; CN
7C-A2-37; 7CA237; King Slide Technology CO., LTD.; No. 6, Luke 9th Rd.,; 82151; TW
D4-04-CD; D404CD; ARRIS Group, Inc.; 6450 Sequence Drive; 92121; US
58-48-22; 584822; Sony Corporation; 1-7-1 Konan Minato-ku; 108-0075; JP
D8-EF-CD; D8EFCD; Nokia Solutions and Networks GmbH & Co. KG; Werinherstrasse 91; D-81541; DE
48-E2-44; 48E244; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
74-73-36; 747336; MICRODIGTAL Inc; 10F, Ace High-End Tower 9th,; 153-803; KR
B0-41-1D; B0411D; ITTIM Technologies; B1606, No.6, Zhongguancun South Street,; 100086; CN
A4-7B-2C; A47B2C; Nokia; 600 March Road; 2E6; CA
DC-DB-70; DCDB70; Tonfunk Systementwicklung und Service GmbH; Anger20; 06463; DE
80-0B-51; 800B51; Chengdu XGimi Technology Co.,Ltd; 5F Building A7,Tianfu Software Park,Tianfu; 610041; CN
A0-A6-5C; A0A65C; Supercomputing Systems AG; Technoparkstrasse 1; 8005; CH
